tax_code,company_name,industry,province,year,revenue,cost_of_goods,operating_expenses,total_expenses,gross_profit,net_profit,tax_paid,vat_input,vat_output,num_employees,registered_capital,industry_avg_profit_margin,fraud_label
0300001408,DNTN Hải Đăng Quốc tế,Du lịch & Khách sạn,Nghệ An,2024,7757620314.2,4814487150.86,853731903.17,5668219054.02,2943133163.35,2089401260.18,387910182.15,479423559.48,746055048.58,220,5740226737.8,0.08,0
0100003275,DNTN Thăng Long Miền Nam,Thương mại XNK,Đà Nẵng,2023,3267589743.62,2363224017.87,215021829.68,2578245847.55,904365725.76,689343896.07,130205550.93,227815059.92,319491266.07,31,160535949.02,0.04,0
0200002815,HTX Phú Thịnh Quốc tế,Dịch vụ tài chính,Đà Nẵng,2023,758903126.62,575529548.28,73104162.75,648633711.03,183373578.34,110269415.59,20071878.61,58077877.1,76847150.86,62,62855670157.22,0.18,0
1000000970,Công ty TNHH MTV Thăng Long,Khoáng sản & Năng lượng,Bình Dương,2022,3421247494.0,2381097347.91,506026248.98,2887123596.89,1040150146.09,534123897.11,108362011.53,230161614.61,357487569.67,250,18800786708.13,0.11,0
0600004626,Xí nghiệp Duy Tân Quốc tế,Giáo dục & Đào tạo,Đồng Nai,2022,144644509795.72,112812215796.77,20393362576.36,133205578373.12,31832293998.95,11438931422.6,2133998847.07,10906797528.44,15086040882.83,8,1872793715.35,0.1,0
0700004789,DNTN Nam Việt Miền Nam,Khoáng sản & Năng lượng,Bà Rịa-VT,2022,3983832123.38,2436872452.82,285009749.1,2721882201.91,1546959670.57,1261949921.47,100608074.07,442827187.74,405589976.67,25,1848356008.19,0.11,1
0500004034,Công ty TNHH Phúc Lợi Sài Gòn,Thương mại XNK,Thanh Hóa,2024,27523255158.88,20419328128.29,2786182234.3,23205510362.58,7103927030.59,4317744796.3,900484533.25,1981319206.46,2672966458.76,39,16002446140.18,0.04,0
0900003395,DNTN Minh Đức,Nông nghiệp,Hải Phòng,2023,9520101901.04,6830333920.37,701750611.67,7532084532.05,2689767980.66,1988017368.99,358042708.23,653829837.54,996110714.71,26,12919763651.9,0.05,0
0700003576,Công ty CP Tín Nghĩa Hà Nội,Thương mại XNK,Đồng Nai,2024,28712922968.78,16494586436.42,1838929155.14,18333515591.56,12218336532.35,10379407377.21,1921094934.39,1543103153.65,2739837501.68,5,2617466565.91,0.04,0
0300001708,Công ty CP Bắc Sơn Sài Gòn,Công nghệ thông tin,Long An,2023,5460550877.91,4188283659.49,406218710.25,4594502369.74,1272267218.42,866048508.17,180892667.89,395436778.54,540869727.73,79,556794783.27,0.15,0
0600000976,Công ty CP Thăng Long Quốc tế,Viễn thông,Đồng Nai,2022,48957522412.4,34085879267.45,3812479876.53,37898359143.97,14871643144.95,11059163268.42,2197060226.8,3520556295.96,4924627201.16,28,173398004.9,0.13,0
0300001055,Tập đoàn Hải Đăng Hà Nội,Bất động sản,Đà Nẵng,2023,35767149702.8,28281833513.04,5306291973.38,33588125486.42,7485316189.75,2179024216.37,402953325.39,2827137849.51,3720157043.87,24,2673772622.04,0.12,0
0400004814,Tập đoàn Thành Đạt Miền Nam,Vận tải & Logistics,Quảng Ninh,2023,8524505043.23,8022666444.98,814061772.35,8836728217.33,501838598.25,-312223174.1,0.0,838849986.14,820202714.32,10,16937359721.37,0.07,1
0800001126,Công ty TNHH MTV Đông Á Việt Nam,Xây dựng,Hà Nội,2022,37785986774.83,26684217467.73,5169788223.35,31854005691.08,11101769307.11,5931981083.76,1266801665.09,2699869305.08,3730528387.98,64,7579233970.48,0.06,0
0200000060,Công ty CP Đông Á Miền Nam,Sản xuất công nghiệp,Nghệ An,2022,3045589963.52,2214940524.53,184829826.61,2399770351.14,830649438.99,645819612.38,130902784.54,231337033.58,297144896.92,28,2930965843.17,0.08,0
0200002074,Xí nghiệp Trường Phát Việt Nam,Vận tải & Logistics,Khánh Hòa,2023,46329436105.04,35077019410.1,2451036504.96,37528055915.06,11252416694.93,8801380189.98,1884432628.54,3326059484.57,4450719419.82,45,30303599800.42,0.07,0
0700004171,Công ty TNHH MTV Tiến Đạt Quốc tế,Vận tải & Logistics,Bình Dương,2024,1448835140.97,808372204.56,96183777.16,904555981.72,640462936.4,544279159.25,111503138.33,83077648.13,140957589.22,27,28338284559.27,0.07,0
0200001518,Công ty CP Hải Đăng Việt Nam,Xây dựng,Long An,2022,223335129939.78,148918151157.1,28560041830.18,177478192987.28,74416978782.67,45856936952.5,8657646962.01,15542197385.96,22102426578.01,12,6088316027.09,0.06,0
0100000739,HTX Đông Á Sài Gòn,Xây dựng,Đồng Nai,2023,19947423115.56,15074113562.1,1315816843.15,16389930405.25,4873309553.46,3557492710.3,687854254.47,1384646589.37,1900759708.45,61,67768596006.35,0.06,0
0200004222,Công ty TNHH MTV Tân Phong Hà Nội,Viễn thông,Bình Dương,2024,1392745213.27,846436615.06,141822972.64,988259587.7,546308598.2,404485625.56,85966760.6,79082715.14,138322544.41,24,3067065396.43,0.13,0
0600000651,Tập đoàn Đại Phong Việt Nam,Y tế & Dược phẩm,Bắc Ninh,2024,23739829776.54,17897380398.45,2676536685.94,20573917084.39,5842449378.09,3165912692.16,569896254.54,1811263609.76,2436460128.81,257,1518700584.87,0.14,0
0500000352,HTX Bảo An Hà Nội,Giáo dục & Đào tạo,Hải Phòng,2023,20439601655.03,12223053749.92,2326725192.92,14549778942.84,8216547905.11,5889822712.19,1214379240.98,1242197342.91,2136775152.85,7,1246840964.77,0.1,0
0800001989,Công ty TNHH MTV Bảo An Hà Nội,Vận tải & Logistics,Hải Phòng,2022,9104885834.34,6808135455.14,886249646.82,7694385101.96,2296750379.2,1410500732.38,270223393.66,677613253.71,933058510.54,44,2187853109.69,0.07,0
0600002127,Công ty TNHH MTV Duy Tân Sài Gòn,Thực phẩm & Đồ uống,Khánh Hòa,2024,15625379804.12,12219151167.99,1208701217.18,13427852385.17,3406228636.13,2197527418.95,442771683.97,1282133772.3,1517998627.68,18,48583788137.43,0.09,0
0100003513,HTX Văn Minh,Thương mại XNK,Thanh Hóa,2022,10849192707.44,8416423395.11,1179675931.47,9596099326.59,2432769312.33,1253093380.85,268263140.24,831713751.66,1108061173.13,62,2423375474.33,0.04,0
0200004391,Công ty TNHH MTV Bắc Sơn Quốc tế,Thương mại XNK,Nghệ An,2022,14751979723.43,10793893429.86,1756121759.71,12550015189.57,3958086293.58,2201964533.87,475579736.24,983979473.5,1420755118.12,65,2638289645.36,0.04,0
0500000466,HTX Đức Tín Quốc tế,Công nghệ thông tin,Bình Dương,2023,20116918971.01,11126117992.7,2200092032.32,13326210025.01,8990800978.31,6790708945.99,1463189817.0,1165245027.66,2046024098.09,18,3288419182.61,0.15,0
1000004581,Công ty TNHH MTV An Phát Sài Gòn,Y tế & Dược phẩm,Đồng Nai,2023,29650693665.57,16765298163.79,3746224237.15,20511522400.94,12885395501.79,9139171264.64,1786753023.96,1575461812.38,2870408180.74,8,6803955642.99,0.14,0
0100001857,Công ty TNHH MTV Sơn Hà Miền Nam,Vận tải & Logistics,Lâm Đồng,2023,3441460012.7,2544485524.66,325607633.38,2870093158.04,896974488.04,571366854.66,107748865.33,249539775.93,342294695.49,23,7116838266.15,0.07,0
0600003507,Xí nghiệp Tân Phong Việt Nam,Thương mại XNK,Thanh Hóa,2023,4612388849.67,3639750575.13,633227606.12,4272978181.25,972638274.54,339410668.42,66892323.13,334351235.01,451728942.72,604,5565050601.85,0.04,0
0200001375,DNTN Tân Phong Miền Nam,Thực phẩm & Đồ uống,Cần Thơ,2022,1851238211.19,1357726380.17,207041471.74,1564767851.91,493511831.02,286470359.29,52548525.24,131829410.35,181563852.12,20,12781585879.3,0.09,0
0600003142,Xí nghiệp Hoàng Gia Hà Nội,Công nghệ thông tin,Đà Nẵng,2022,21175300246.15,11990240567.62,2161457476.93,14151698044.55,9185059678.52,7023602201.59,1510673460.3,1092096246.78,2213353107.17,341,3280579281.11,0.15,0
0700003686,DNTN Bảo An Sài Gòn,Y tế & Dược phẩm,TP.HCM,2024,7547514780.48,4550907091.62,892586868.38,5443493960.0,2996607688.86,2104020820.48,404696546.67,466039678.11,748437975.23,9,689140385.47,0.14,0
1000000744,HTX Đông Á,Du lịch & Khách sạn,Hải Phòng,2024,21273595903.74,15621448715.78,2531372773.88,18152821489.66,5652147187.96,3120774414.08,629532961.94,1430715014.14,2141376710.82,212,1168546375.18,0.08,0
0400004013,Công ty CP Minh Đức,Thương mại XNK,Nghệ An,2024,5112198343.12,3898100443.03,446775211.64,4344875654.67,1214097900.09,767322688.45,149738813.7,398032935.41,493031281.45,50,65746735053.33,0.04,0
0400002380,Tập đoàn Tân Phong Việt Nam,Thực phẩm & Đồ uống,Bình Dương,2024,11055383635.71,8255975075.38,794020519.39,9049995594.77,2799408560.33,2005388040.94,408109825.76,823453458.97,1106086021.65,5,4717407926.3,0.09,0
0100004454,Công ty TNHH Văn Minh Việt Nam,Vận tải & Logistics,TP.HCM,2023,9367943214.53,5886049262.07,1254759311.88,7140808573.95,3481893952.46,2227134640.58,453351495.42,601456906.28,927977216.82,13,1486938323.69,0.07,0
0600000403,DNTN Bảo An Hà Nội,Thương mại XNK,Lâm Đồng,2023,6331956642.8,3735971727.44,815129138.79,4551100866.23,2595984915.37,1780855776.57,390660273.91,375410655.3,602796034.39,87,4493526935.04,0.04,0
0200004289,Tập đoàn Hòa Bình Việt Nam,Thực phẩm & Đồ uống,Thanh Hóa,2022,33670828670.84,20348048176.08,2833759730.21,23181807906.29,13322780494.75,10489020764.55,1923239740.56,2128017032.2,3381178582.44,42,1129881561.25,0.09,0
0200003479,Công ty TNHH MTV Liên Minh Việt Nam,Du lịch & Khách sạn,Nghệ An,2022,4656789998.79,3404193436.58,357190258.28,3761383694.85,1252596562.22,895406303.94,182869313.81,333279927.65,468214024.47,37,2377786598.87,0.08,0
0900000746,DNTN Hải Đăng,May mặc & Giầy da,Bình Dương,2022,10967818488.56,7404757249.99,1613198732.39,9017955982.37,3563061238.58,1949862506.19,361087269.31,743205164.19,1140214295.09,31,5515906762.76,0.06,0
0400002092,DNTN Đức Tín Hà Nội,Sản xuất công nghiệp,Quảng Ninh,2023,16285179325.94,12087643943.09,1544455109.28,13632099052.38,4197535382.85,2653080273.56,574199496.6,1214016915.95,1644747162.42,34,812347352.29,0.08,0
0400003580,Công ty TNHH Thái Bình Quốc tế,Nông nghiệp,Hà Nội,2024,12097609937.85,8911487392.29,1157169018.57,10068656410.86,3186122545.56,2028953526.99,415644532.97,927687895.09,1260548503.07,18,788235070.62,0.05,0
0100000982,Xí nghiệp Thành Đạt Sài Gòn,Viễn thông,Nghệ An,2024,71058068622.53,46361461536.54,6845386812.51,53206848349.05,24696607085.99,17851220273.49,3265976074.85,4764771232.89,6945688455.78,63,10990802273.32,0.13,0
0300003922,Công ty TNHH MTV Tân Phong Việt Nam,Khoáng sản & Năng lượng,Đồng Nai,2023,1980166253.02,1386883749.23,183454194.06,1570337943.29,593282503.79,409828309.72,88436472.19,128615023.26,199931628.64,42,563267152.94,0.11,0
1000002796,Công ty CP Tân Phong,Dịch vụ tài chính,Bình Dương,2022,2086859851.38,1242930830.2,148257375.85,1391188206.05,843929021.19,695671645.33,128846425.83,120761524.48,214770287.88,48,2640973506.54,0.18,0
0300003387,DNTN Thành Đạt Sài Gòn,Du lịch & Khách sạn,Bình Dương,2024,12294892334.07,7805403400.31,1514453638.55,9319857038.86,4489488933.76,2975035295.21,567860788.17,780979705.39,1285353588.17,5,14472640042.22,0.08,0
0700001385,Công ty TNHH Liên Minh Sài Gòn,Khoáng sản & Năng lượng,Hà Nội,2023,5984628698.54,3636223798.09,650992643.14,4287216441.23,2348404900.45,1697412257.31,310852960.8,362950004.56,575729805.21,22,742545590.73,0.11,0
0700002554,DNTN Quang Minh Miền Nam,Khoáng sản & Năng lượng,Long An,2022,2262466169.35,1660583452.83,292645444.76,1953228897.59,601882716.52,309237271.76,65739102.09,164149874.69,235077266.64,49,6464461348.63,0.11,0
0100004095,Xí nghiệp Phú Thịnh Việt Nam,Sản xuất công nghiệp,Quảng Ninh,2023,19138808345.55,12427700125.94,1207967593.95,13635667719.88,6711108219.61,5503140625.66,1207146544.05,1304710142.27,1908764652.42,335,3647493118.14,0.08,0
1000001192,Công ty TNHH MTV Tây Nguyên Miền Nam,Viễn thông,Long An,2023,2343679852.67,1874250355.19,207135865.12,2081386220.32,469429497.48,262293632.35,49812399.18,191226388.74,237255719.42,22,22289618835.02,0.13,0
0600001470,Công ty TNHH MTV Đông Á Quốc tế,Du lịch & Khách sạn,Đà Nẵng,2022,12537897473.34,7945341917.47,796668734.76,8742010652.23,4592555555.88,3795886821.12,804672909.13,801518889.17,1249015869.16,22,5942749250.42,0.08,0
0900001764,Xí nghiệp Trường Phát Quốc tế,Nông nghiệp,Thanh Hóa,2024,9994399916.07,6287952208.22,1187127882.03,7475080090.25,3706447707.86,2519319825.82,475930495.69,630087103.71,1032485882.51,43,7865087113.08,0.05,0
0200003978,Xí nghiệp Nam Việt Sài Gòn,Thực phẩm & Đồ uống,TP.HCM,2024,2587733693.41,1752162782.27,265973195.82,2018135978.09,835570911.14,569597715.32,115592571.07,172171400.62,266336487.69,76,1760336072.83,0.09,0
0300000478,HTX Liên Minh Việt Nam,Thương mại XNK,Hải Phòng,2022,1665140141.97,963098135.4,102247979.99,1065346115.39,702042006.57,599794026.58,116304182.13,95461870.65,170890926.27,246,1879663205.63,0.04,0
0800004993,DNTN Tín Nghĩa Việt Nam,May mặc & Giầy da,Bà Rịa-VT,2024,10290692587.27,6493522323.13,3758351338.76,10251873661.89,3797170264.14,38818925.38,2147495.5,1090629918.0,1076009589.21,16,770066811.11,0.06,1
0800000030,HTX Duy Tân Miền Nam,Khoáng sản & Năng lượng,Long An,2024,9536104227.7,5855205024.15,1169217530.18,7024422554.33,3680899203.55,2511681673.37,511676063.69,607660542.28,915677007.83,20,29907552993.42,0.11,0
0900003795,Công ty CP Việt Hùng Hà Nội,Viễn thông,Bà Rịa-VT,2022,5630141836.07,3572162691.6,528589513.43,4100752205.03,2057979144.46,1529389631.04,306334158.74,361237578.81,558985512.27,200,19552835709.98,0.13,0
1000002641,Công ty TNHH Thăng Long,Nông nghiệp,Hà Nội,2024,5840085434.6,4063963552.46,716086640.51,4780050192.97,1776121882.14,1060035241.63,225513733.48,405670726.23,577708812.86,29,20951304434.73,0.05,0
0600001949,DNTN Hoàng Gia Sài Gòn,Dịch vụ tài chính,Khánh Hòa,2024,9892004692.23,7367835407.28,1405585786.13,8773421193.41,2524169284.95,1118583498.81,201367281.32,663871838.5,1001838829.03,44,333133977.94,0.18,0
0500004355,DNTN Nam Việt Quốc tế,Vận tải & Logistics,Đồng Nai,2022,28561101416.33,19701346161.62,2251646072.5,21952992234.12,8859755254.71,6608109182.21,1369814794.0,1926027727.24,2974500335.88,13,4997191441.26,0.07,0
0800002818,Công ty CP Việt Hùng,Khoáng sản & Năng lượng,Cần Thơ,2022,9206044885.74,7161504312.07,916155823.14,8077660135.21,2044540573.67,1128384750.53,218649683.21,693763743.87,883543964.3,6,2653206200.94,0.11,0
0600004438,DNTN Bắc Sơn Quốc tế,Thực phẩm & Đồ uống,Cần Thơ,2024,8699280621.06,5648960713.71,1110739726.69,6759700440.4,3050319907.35,1939580180.66,400203922.11,514724894.52,908487400.01,14,1219603347.46,0.09,0
0900002071,Công ty CP Đại Phong Quốc tế,Sản xuất công nghiệp,Bà Rịa-VT,2024,43067167409.63,30976435743.1,6343531601.46,37319967344.56,12090731666.53,5747200065.07,1194205576.4,2856302445.81,4472458336.06,19,4641626500.69,0.08,0
0500001155,DNTN Đức Tín,Giáo dục & Đào tạo,Bà Rịa-VT,2022,44770785999.09,29975879820.68,4177505103.55,34153384924.23,14794906178.41,10617401074.86,2102267842.04,2772772668.1,4414278000.67,35,352158154.56,0.1,0
0300003179,DNTN Hòa Bình Việt Nam,Công nghệ thông tin,Lâm Đồng,2022,8397069836.98,5305189693.11,1007755811.28,6312945504.39,3091880143.87,2084124332.58,392787511.75,520329472.19,841501530.41,230,1984427291.3,0.15,0
0400004732,HTX Hòa Bình Hà Nội,Du lịch & Khách sạn,Bà Rịa-VT,2023,41058799466.91,32224334980.86,3656160988.67,35880495969.53,8834464486.05,5178303497.37,1001205844.23,3132591757.12,4023071116.87,13,7535984594.31,0.08,0
0300002479,HTX Nam Việt Hà Nội,Giáo dục & Đào tạo,Bắc Ninh,2023,11189906253.65,8023209626.73,1630072236.03,9653281862.76,3166696626.92,1536624390.89,305513926.89,823419813.46,1085469434.83,17,14967821672.84,0.1,0
0700003426,Công ty CP Sao Mai Việt Nam,Du lịch & Khách sạn,TP.HCM,2023,8821865003.86,5104753116.15,1289786669.26,6394539785.41,3717111887.71,2427325218.45,474169163.7,475060859.09,903849295.57,294,4180023755.22,0.08,0
0900002198,DNTN Quang Minh Sài Gòn,Sản xuất công nghiệp,Cần Thơ,2024,2592069617.08,1925177512.96,153987421.23,2079164934.19,666892104.12,512904682.89,110166760.59,188310298.72,266424119.27,31,325685631.78,0.08,0
0700003104,HTX Kim Long Sài Gòn,Sản xuất công nghiệp,Đà Nẵng,2024,2029448114.96,1349907249.72,265077216.56,1614984466.28,679540865.24,414463648.68,86365221.48,121522945.14,193439436.98,22,3007044887.75,0.08,0
0200003488,Công ty CP Bắc Sơn Hà Nội,May mặc & Giầy da,Lâm Đồng,2024,85034805245.92,59255381489.87,10898867286.77,70154248776.64,25779423756.05,14880556469.28,3013858811.29,5762167512.52,8570492418.87,220,3284021919.6,0.06,0
0100003118,Công ty TNHH MTV Đức Tín,Viễn thông,Nghệ An,2024,13277680324.57,7323668418.78,1738295263.16,9061963681.94,5954011905.79,4215716642.63,773506707.79,727333543.28,1355406288.6,5,1586460744.93,0.13,0
0100000361,Tập đoàn Tây Nguyên Sài Gòn,Nông nghiệp,Nghệ An,2023,12173950853.51,9714139800.03,884907340.29,10599047140.32,2459811053.48,1574903713.19,303063767.59,995469804.9,1276346312.23,65,18684663781.77,0.05,0
0800002916,HTX Tân Phong Hà Nội,Vận tải & Logistics,Bà Rịa-VT,2023,7742775053.58,5752246743.6,570023581.79,6322270325.39,1990528309.98,1420504728.19,286293126.75,601558241.4,812512909.18,6,1712103592.92,0.07,0
0200000925,Công ty TNHH MTV Đông Á Miền Nam,Thương mại XNK,TP.HCM,2024,5160058216.99,3959940366.55,604900030.1,4564840396.65,1200117850.44,595217820.34,115775432.97,409468966.56,539654851.63,410,1545698724.8,0.04,0
0500001893,Công ty CP Thuận Phát Quốc tế,Vận tải & Logistics,Nghệ An,2024,4234588532.84,3101635484.34,213221647.54,3314857131.88,1132953048.5,919731400.96,182641077.64,318745643.55,444623706.76,39,34974763882.58,0.07,0
0300000142,Tập đoàn Hải Đăng Việt Nam,Vận tải & Logistics,Lâm Đồng,2024,51226283962.84,37800850438.6,5755159437.21,43556009875.81,13425433524.24,7670274087.03,1564822268.93,3615574015.89,4893910447.2,253,37268887440.43,0.07,0
0900001671,Xí nghiệp Tân Phong Hà Nội,Viễn thông,Hà Nội,2024,4663102868.56,3370163375.71,250906029.33,3621069405.04,1292939492.85,1042033463.52,205971560.57,327287744.84,479640265.08,41,9681479535.23,0.13,0
0300002922,DNTN Bắc Sơn Việt Nam,Sản xuất công nghiệp,Khánh Hòa,2024,11259058204.32,8737883458.54,853048567.17,9590932025.71,2521174745.78,1668126178.61,361615566.44,885340267.71,1180505837.41,33,31651561876.06,0.08,0
0900002467,Công ty TNHH MTV Hòa Bình,Du lịch & Khách sạn,Quảng Ninh,2022,7212418938.38,5335338332.74,979497593.81,6314835926.55,1877080605.64,897583011.83,164573490.79,497852782.96,698075734.95,11,13619365824.43,0.08,0
0300001600,Xí nghiệp Việt Hùng Việt Nam,Khoáng sản & Năng lượng,Bình Dương,2022,47540097070.19,28731847605.34,3738593295.96,32470440901.29,18808249464.86,15069656168.9,2944518057.56,2744280342.63,4951549266.79,60,5154138604.79,0.11,0
0600003742,Công ty CP Trường Phát,Viễn thông,Lâm Đồng,2023,27623766620.3,18566875359.91,3663018108.8,22229893468.71,9056891260.39,5393873151.58,997948771.65,1677238579.28,2843111092.52,131,1440812748.96,0.13,0
